test_00000.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.866681599551708e-15,0.0,0.0,0.0,0.0,0.0
test_00001.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9782922023563694e-31,0.0,0.0,2.5704961789885456e-16,0.0,0.0
test_00002.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.231394258733028e-42,0.0,0.0,9.133868522555968e-32,0.0,0.0
test_00003.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.392011994447377e-38,0.0,0.0,0.0,0.0,0.0
test_00004.png,1.0,2.757134627234397e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_00005.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55750118447732e-26,1.6000742827990741e-24,0.0,0.0,1.7167294468585156e-14,0.0,0.0
test_00006.png,0.0,2.6624670822171524e-44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6154388162220556e-30,0.0,0.0,7.338448425320276e-12,0.0,0.0
test_00007.png,0.0,0.0,0.0,0.0,0.0,6.858570655854379e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_00008.png,0.0,7.569133609540631e-37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071423606154394e-28,0.0,0.0,0.0,0.0,0.0
test_00009.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.885419107148725e-21,0.0,0.0,0.0,0.0,0.0
test_00010.png,0.0,5.433567596474975e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827864927253006e-39,0.0,0.0
test_00011.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85654412736647e-29,0.0,0.0,4.4839154755866e-21,0.0,0.0
test_00012.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_00013.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.0,0.0,0.0,0.0,0.0,0.0
test_00014.png,0.0,0.0,0.0,0.0,0.0,2.5995061658790064e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_00015.png,0.0,0.0,0.0,0.0,0.0,4.055246492747636e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_00016.png,0.9998088479042053,0.00019118597265332937,0.0,0.0,0.0,6.974142929827565e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_00017.png,0.0,0.0,0.0,0.0,0.0,2.4871080402063225e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.594778864522084e-09,0.0,0.0,2.180570418617188e-23,0.0,0.0
test_00018.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_00019.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852696581956842e-41,0.0,0.0,2.7900711588534125e-20,0.0,0.0
test_00020.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466444963493473e-22,0.0,0.0
test_00021.png,0.0,0.0,0.0,0.0,0.0,0.016065768897533417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983934223651886,4.937116924926478e-19,0.0,0.0,3.168450066664163e-20,0.0,0.0
test_00022.png,0.0,0.0,0.0,0.0,0.0,0.1581581085920334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418419361114502,0.0,0.0,0.0,0.0,0.0
test_00023.png,0.0,0.0,0.0,0.0,0.0,0.9830207824707031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01697922870516777,0.0,0.0,0.0,0.0,0.0
test_00024.png,0.0,8.405827566800383e-39,0.0,0.0,0.0,0.9999053478240967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.461840090807527e-05,0.0,0.0,0.0,0.0,0.0
test_00025.png,0.0,0.0,0.0,0.0,0.0,1.4166786515867008e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_00026.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0338850860166335e-18,0.0,0.0
test_00027.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873353965901769e-22,0.0,0.0,1.2004788067989834e-22,0.0,0.0
test_00028.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_00029.png,0.0,0.0,0.0,0.0,0.0,9.98618773400246e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_00030.png,0.0,0.0,0.0,0.0,0.0,8.970014835074647e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_00031.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1027216438501994e-41,0.0,0.0
test_00032.png,0.0,0.0,0.0,0.0,0.0,1.5404753156976808e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_00033.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.169637348525265e-32,0.0,0.0,0.0,0.0,0.0
